/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_68947_64257.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5_40960_62272.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX11.png,508.0,855.0,564.0,950.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX149.png,17.0,539.0,197.0,731.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5_36864_45888.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX12.png,937.0,802.0,1024.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FJ-A3ZE-01Z-00-DX2.147C2363-55A3-4C02-BAF5-4F1256E30542_106902_63508.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-SY-A9G0-01Z-00-DX1.6F019857-03C8-4B2B-8892-32CBF3EB303F_49152_36704.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-33-4586-01Z-00-DX25.png,285.0,362.0,559.0,645.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FD-A5BX-01Z-00-DX1.172B23F4-4651-4C93-93E1-D0E81331DCA7_99168_58816.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-5115-01Z-00-DX1.f07e128b-5a67-409a-a420-ce953f291364_54629_73728.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX137.png,294.0,335.0,586.0,621.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EC-01Z-00-DX8.59E69965-ADB5-4E9D-B455-D766A90EB2AD_29330_50192.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_96160_50304.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-NC-A5HE-01Z-00-DX17.png,304.0,396.0,649.0,592.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DK-A3IS-01Z-00-DX1.31CABE32-36D7-4920-BF5A-9C9D8B54320F_40833_58656.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX125.png,686.0,402.0,867.0,611.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2ES-01Z-00-DX11.png,261.0,228.0,682.0,646.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-AAMX-01Z-00-DX137.png,298.0,402.0,481.0,563.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8136-01Z-00-DX132.png,981.0,125.0,1024.0,269.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DK-A3IS-01Z-00-DX1.31CABE32-36D7-4920-BF5A-9C9D8B54320F_49025_62752.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4167-01Z-00-DX1.26d14577-75fd-4c0d-8ebd-3a6a8b240bff_36160_42368.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_36400_69632.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-T7-A92I-01Z-00-DX3.FC717D92-13BD-4968-8E82-0CC53EB6D5D1_63616_108992.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_92084_36784.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX142.png,273.0,346.0,555.0,656.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5_77824_41792.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX140.png,595.0,0.0,832.0,87.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4994-01Z-00-DX1.87afea97-277f-4eac-a82c-64570d27cea7_74432_61440.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX113.png,0.0,202.0,32.0,406.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FD-A3NA-01Z-00-DX19.png,318.0,387.0,668.0,627.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DK-A3IS-01Z-00-DX1.31CABE32-36D7-4920-BF5A-9C9D8B54320F_53121_38176.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX153.png,700.0,934.0,910.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4813-01Z-00-DX1.8ea2278c-1446-4820-986d-79e4c0080b88_91744_38016.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_75828_38561.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-5180-01Z-00-DX1.accba421-72e5-41f9-8830-ef4aa84e79ec_23232_12288.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4700-01Z-00-DX1.1a56e8e5-e1c7-48c7-b17a-5adc9d780613_81920_61440.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_65072_20480.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8136-01Z-00-DX111.png,252.0,364.0,536.0,536.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4167-01Z-00-DX1.26d14577-75fd-4c0d-8ebd-3a6a8b240bff_73024_25984.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-60-2706-01Z-00-DX144.png,319.0,766.0,432.0,834.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DK-A3IS-01Z-00-DX1.31CABE32-36D7-4920-BF5A-9C9D8B54320F_77697_21792.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FD-A3NA-01Z-00-DX125.png,920.0,908.0,1024.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DV-5569-01Z-00-DX1.6ac6fcb6-18df-4838-83eb-d339f8ce0722_61440_15008.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX159.png,0.0,478.0,262.0,842.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-NK-A5D1-01Z-00-DX1.CE05BFD3-F0C6-4440-AD09-8569D2BB89FA_23824_58384.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C_61440_0.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C_49152_8192.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX181.png,0.0,1006.0,8.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX142.png,908.0,1000.0,1024.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-NK-A5D1-01Z-00-DX1.CE05BFD3-F0C6-4440-AD09-8569D2BB89FA_157845_69184.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DV-5569-01Z-00-DX1.6ac6fcb6-18df-4838-83eb-d339f8ce0722_45056_64160.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-7699-01Z-00-DX11.png,236.0,154.0,703.0,717.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_44592_53248.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-K4-AAQO-01Z-00-DX17.png,818.0,89.0,996.0,267.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX148.png,384.0,425.0,446.0,470.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_26528_21632.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-22-1011-01Z-00-DX112.png,0.0,45.0,147.0,250.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-22-1011-01Z-00-DX132.png,0.0,603.0,9.0,702.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_36400_4096.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BT-A42B-01Z-00-DX1.00FCBDE2-728B-4024-A515-64A366DAB307_102400_69632.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-4Z-AA86-01Z-00-DX1.C4DC6342-85A3-4F8A-BA6E-B63C554880B4_48384_47714.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-60-2697-01Z-00-DX12.png,391.0,209.0,633.0,655.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-YC-A89H-01Z-00-DX113.png,316.0,337.0,462.0,471.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0_13312_54304.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-8481-01Z-00-DX14.png,0.0,0.0,29.0,22.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-22-1011-01Z-00-DX139.png,316.0,944.0,416.0,1024.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FJ-A3ZE-01Z-00-DX2.147C2363-55A3-4C02-BAF5-4F1256E30542_24576_32768.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-GU-AATP-01Z-00-DX111.png,481.0,166.0,739.0,377.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-NK-A5D1-01Z-00-DX1.CE05BFD3-F0C6-4440-AD09-8569D2BB89FA_15632_25616.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_79776_50304.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_97732_68769.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_124852_20400.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_116660_28592.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8136-01Z-00-DX19.png,892.0,0.0,1024.0,262.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-T7-A92I-01Z-00-DX3.FC717D92-13BD-4968-8E82-0CC53EB6D5D1_71808_137664.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-60-2706-01Z-00-DX157.png,439.0,330.0,495.0,477.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-A53L-01Z-00-DX173.png,289.0,287.0,494.0,503.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EC-01Z-00-DX8.59E69965-ADB5-4E9D-B455-D766A90EB2AD_62098_50192.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX113.png,326.0,285.0,552.0,507.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-56-8083-01Z-00-DX1.140c8d5b-f660-4fef-b8da-6bb2c119c021_30020_12961.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4167-01Z-00-DX1.26d14577-75fd-4c0d-8ebd-3a6a8b240bff_73024_21888.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-33-4586-01Z-00-DX216.png,332.0,367.0,505.0,498.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BT-A42B-01Z-00-DX1.00FCBDE2-728B-4024-A515-64A366DAB307_69632_53248.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0_37888_21536.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4813-01Z-00-DX1.8ea2278c-1446-4820-986d-79e4c0080b88_26208_42112.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4813-01Z-00-DX1.8ea2278c-1446-4820-986d-79e4c0080b88_26208_25728.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-UY-A9PA-01Z-00-DX12.png,233.0,295.0,549.0,691.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-33-4538-01Z-00-DX60.png,344.0,305.0,505.0,471.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-22-1011-01Z-00-DX136.png,229.0,368.0,632.0,602.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX11.png,476.0,0.0,578.0,50.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-8481-01Z-00-DX131.png,326.0,294.0,465.0,482.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-85-8481-01Z-00-DX118.png,614.0,550.0,882.0,922.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX128.png,440.0,749.0,500.0,800.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-DK-A3IS-01Z-00-DX1.31CABE32-36D7-4920-BF5A-9C9D8B54320F_40833_38176.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BT-A42B-01Z-00-DX1.00FCBDE2-728B-4024-A515-64A366DAB307_84936_71233.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4994-01Z-00-DX1.87afea97-277f-4eac-a82c-64570d27cea7_25280_49152.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-4Z-AA86-01Z-00-DX1.C4DC6342-85A3-4F8A-BA6E-B63C554880B4_7424_23138.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0_9216_50208.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-7138-01Z-00-DX119.png,335.0,447.0,458.0,561.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5_53248_41792.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-YC-A89H-01Z-00-DX19.png,404.0,434.0,534.0,549.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4694-01Z-00-DX1.beeee877-b7f3-4110-84e9-2db8be5667f5_28672_25408.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-BP-4994-01Z-00-DX1.87afea97-277f-4eac-a82c-64570d27cea7_53952_32768.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-GU-AATP-01Z-00-DX18.png,247.0,313.0,538.0,496.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-A8HI-01Z-00-DX12.png,356.0,286.0,662.0,646.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-LA-A446-01Z-00-DX18.png,323.0,242.0,656.0,645.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-E7-A7DU-01Z-00-DX1.25C7F59E-1F03-47EF-9F17-DB9ADB16276E_30976_17888.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-T7-A92I-01Z-00-DX3.FC717D92-13BD-4968-8E82-0CC53EB6D5D1_55424_145856.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-77-8138-01Z-00-DX131.png,243.0,3.0,469.0,209.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-63-A5MJ-01Z-00-DX10.png,382.0,372.0,557.0,618.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-E7-A7DU-01Z-00-DX1.25C7F59E-1F03-47EF-9F17-DB9ADB16276E_47360_30176.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-B0-4700-01Z-00-DX1.1a56e8e5-e1c7-48c7-b17a-5adc9d780613_65536_73728.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-66-2786-01Z-00-DX11.png,312.0,383.0,534.0,606.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX1112.png,470.0,372.0,520.0,422.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-60-2706-01Z-00-DX10.png,837.0,575.0,881.0,629.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C_49152_57344.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-NC-A5HE-01Z-00-DX119.png,731.0,873.0,964.0,1011.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FD-A5BX-01Z-00-DX1.172B23F4-4651-4C93-93E1-D0E81331DCA7_17248_21952.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-XF-AAMX-01Z-00-DX14.png,176.0,128.0,701.0,686.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EO-01Z-00-DX32.png,157.0,257.0,746.0,762.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EC-01Z-00-DX8.59E69965-ADB5-4E9D-B455-D766A90EB2AD_70290_62480.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488_28208_57344.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-92-8064-01Z-00-DX111.png,343.0,228.0,557.0,366.0,tls
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C_69632_4096.png,,,,,none
/FileSys/wangqiuli/Data/DData/Nomask_Extracted_Patch/TCGA-FD-A3NA-01Z-00-DX132.png,952.0,200.0,1024.0,801.0,tls
